date,open,high,low,close,volume,is_anomaly,symbol
2018-02-08,203.01,203.01,198.05,198.82,889400,False,PPL
2018-02-07,205.98,206.51,203.5,204.31,441700,False,PPL
2018-02-06,207.49,207.49,200.66,205.83,343700,False,PPL
2018-02-02,207.79,210.0,207.35,208.79,1304400,False,PPL
2018-02-01,206.97,207.79,204.11,206.75,135700,False,PPL
2018-01-31,206.0,207.05,206.0,206.5,206400,False,PPL
2018-01-30,206.5,208.4,206.0,207.0,402900,False,PPL
2018-01-29,208.9,208.95,205.95,206.41,67200,False,PPL
2018-01-26,206.0,208.45,205.5,207.69,643200,False,PPL
2018-01-25,207.2,209.8,205.5,206.17,740800,False,PPL
2018-01-24,213.0,214.0,202.15,205.11,3182800,False,PPL
2018-01-23,212.83,213.98,210.0,211.96,568500,False,PPL
2018-01-22,213.59,214.0,212.0,213.05,598300,False,PPL
2018-01-19,213.1,214.25,212.31,213.01,793700,False,PPL
2018-01-18,213.25,216.0,211.11,213.06,688800,False,PPL
2018-01-17,211.3,212.98,209.5,212.47,462400,False,PPL
2018-01-16,208.5,212.3,208.5,210.33,734900,False,PPL
2018-01-15,210.51,211.65,207.0,207.52,378800,False,PPL
2018-01-12,213.75,214.0,210.15,210.75,575100,False,PPL
2018-01-11,215.0,217.49,212.03,212.66,1300400,False,PPL
2018-01-10,213.9,216.27,212.5,213.98,5260800,False,PPL
2018-01-09,215.19,215.19,210.25,211.42,472600,False,PPL
2018-01-08,215.95,215.95,212.06,213.69,595300,False,PPL
2018-01-05,215.01,216.19,213.05,214.88,421500,False,PPL
2018-01-04,218.03,219.5,215.1,216.1,455200,False,PPL
2018-01-03,213.5,216.5,211.51,215.8,1222200,False,PPL
2018-01-02,205.02,215.0,205.0,212.83,1799100,False,PPL
2018-01-01,205.0,207.98,204.5,207.1,457800,False,PPL
2017-12-29,201.5,207.5,201.0,205.91,1049500,False,PPL
2017-12-28,203.9,203.9,200.25,200.61,684700,False,PPL
2017-12-27,199.0,203.88,199.0,203.01,891000,False,PPL
2017-12-26,198.5,199.0,196.1,197.08,476100,False,PPL
2017-12-22,198.94,200.9,197.5,198.4,1055700,False,PPL
2017-12-21,198.55,200.1,198.5,198.94,356500,False,PPL
2017-12-20,197.9,199.25,197.5,198.67,115800,False,PPL
2017-12-19,199.0,199.45,197.0,197.55,525400,False,PPL
2017-12-18,203.49,201.93,199.0,199.06,194500,True,PPL
